Coffee/WaterRatio,Temperature,L-Malic acid,Trigonelline,Pyrogallol,Cinnamic acid,Citric acid,Quinic acid,Fructose,Glucose,Ferulic acid,Caffeic acid,Sucrose,Lactose,Maltose,Chlorogenic acid,Caffeine
17,91,0.100563674,0.024841963,0.037460849,0.000201702,1.277329906,1.982873336,0.002159304,5.82E-05,0.00065686,0.024841963,0.027875608,0.00539115,0.000263142,0.717983055,1.411404243
17,92,0.095421011,0.024351626,0.035585477,0.000370616,1.338451302,1.832319935,0.002003558,5.30E-05,0.000530504,0.024351626,0.030091484,0.005942083,0.000235742,0.67123801,0.030009761
17,92,0.093074948,0.023015181,0.035171802,0.000320473,1.350734779,1.841680449,0.00210466,5.50E-05,0.000498358,0.023015181,0.030302169,0.006146724,0.00028376,0.705014579,0.694629664
17,92,0.093569127,0.02289089,0.033920861,0.000166126,1.335560114,1.826503801,0.002111921,5.54E-05,0.000503422,0.02289089,0.027602461,0.005586336,0.000234002,0.726859736,0.715280445
17,93,0.090436447,0.022807442,0.038365704,0.000172635,1.379823253,2.020641688,0.003779199,6.00E-05,0.000513756,0.022807442,0.029447583,0.005585124,0.000291342,0.775799135,0.628975215
17,93,0.089995679,0.022646173,0.033677439,0.000224226,1.317267622,1.846918676,0.002218451,5.52E-05,0.000473385,0.022646173,0.028204598,0.005296155,0.00026199,0.754987755,0.718735877
17,93,0.090871167,0.022575215,0.038782445,0.00034733,1.442925494,1.998569033,0.002302806,6.14E-05,0.00043984,0.022575215,0.028823365,0.005852896,0.000236261,0.797761636,0.630268562
17,94,0.087257125,0.022160932,0.034810529,0.000198417,1.290849015,1.880209767,0.002279411,5.61E-05,0.000476799,0.022160932,0.026245176,0.005105445,0.000297869,0.761488956,0.689405915
17,94,0.09046531,0.004621455,0.009981576,0.000327554,0.436901409,1.474800011,0.001048932,5.89E-05,0.000415127,0.004621455,0.029635959,0.005583173,0.000278843,0.81526994,0.585555138
17,94,0.087797625,0.004359952,0.009390365,0.000230256,0.293640576,1.411176339,0.000994158,5.59E-05,0.000447073,0.004359952,0.028811408,0.005281605,0.000259049,0.737009235,0.624077757
19,84,0.051838025,0.000592243,0.004511776,0.000178197,0.295491911,1.036480736,0.001155567,3.49E-05,0.000237723,0.000592243,0.026025541,0.007050611,0.000412025,0.31174882,0.4737773
19,84,0.041431664,0.004196994,0.009385883,0.000165271,0.236761704,1.405352226,0.001007808,5.59E-05,0.000223752,0.004196994,0.021202567,0.006431912,0.000395723,0.794566055,0.256523568
19,84,0.084232632,0.000471453,0.003028797,3.69E-05,0.249292242,0.982300777,0.000945736,2.63E-05,4.91E-05,0.000471453,0.035915001,0.010150468,0.000334337,0.274534505,0.173406539
19,84,0.040254642,0.00447172,0.009081541,0.000192587,0.326266929,1.313296532,0.00096577,5.27E-05,0.000227174,0.00447172,0.02433007,0.006644754,0.000364501,0.740307503,0.485795072
19,85,0.08169403,0.004533895,0.009755173,3.76E-05,0.443363447,1.378690234,0.000916726,5.79E-05,4.74E-05,0.004533895,0.033795779,0.010117182,0.000302275,0.772903323,0.131014654
19,85,0.036637608,0.000445928,0.002219057,0.00015835,0.213889532,0.986971274,0.00090068,2.43E-05,0.000240936,0.000445928,0.021894619,0.006409321,0.000352184,0.291067403,0.062637896
19,85,0.051613626,0.004346149,0.009657666,0.000176953,0.24124687,1.42816126,0.000916489,5.71E-05,0.000246162,0.004346149,0.020454125,0.006685247,0.000406067,0.751817746,0.134058097
19,85,0.073373661,0.000514148,0.003845419,2.47E-05,0.292379765,1.024122859,0.000965757,3.16E-05,6.33E-05,0.000514148,0.032733589,0.009432546,0.000306431,0.30838763,0.100743091
19,85,0.036697236,0.004395323,0.010094832,0.000162537,0.240622024,1.431145411,0.00092775,6.10E-05,0.000222718,0.004395323,0.021936488,0.006913319,0.000346866,0.814578442,0.835722202
19,85,0.084797654,0.00418008,0.009140871,3.41E-05,0.32028798,1.366033905,0.000932964,5.21E-05,5.28E-05,0.00418008,0.034856673,0.009787582,0.000366594,0.709224866,0.162829971
19,86,0.045714832,0.000417507,0.001392416,0.000168866,0.204032132,0.892117565,0.000533181,1.44E-05,0.000211454,0.000417507,0.027006572,0.007885293,0.000390509,0.250847021,0.430419548
19,86,0.038538017,0.000417507,0.001392416,0.000161604,0.204032132,0.892117565,0.000533181,1.44E-05,0.000215891,0.000417507,0.021949988,0.006606732,0.000348012,0.250847021,1.102570913
19,86,0.065653102,0.000417507,0.001392416,2.81E-05,0.204032132,0.892117565,0.000533181,1.44E-05,5.15E-05,0.000417507,0.030159069,0.008382403,0.000152052,0.250847021,0.01576572
19,86,0.069026066,0.00045094,0.002160561,6.35E-08,0.207098564,1.038339721,0.000851816,2.19E-05,4.06E-05,0.00045094,0.030515256,0.008758863,0.000217903,0.309867176,0.05525424
19,86,0.031503613,0.004382139,0.009090216,0.00015253,0.209300965,1.369965035,0.000853141,5.36E-05,0.000236014,0.004382139,0.02229761,0.006252349,0.0004206,0.714323566,0.237525526
19,86,0.063617722,0.000415847,0.001539666,2.60E-05,0.191414946,0.898704635,0.000544771,1.53E-05,4.53E-05,0.000415847,0.032936187,0.008981319,0.000145708,0.253222902,0.037178086
19,87,0.053972393,0.004390677,0.009327941,0.000166549,0.521794814,1.427482945,0.000957864,5.63E-05,0.000273566,0.004390677,0.023870281,0.007225585,0.000372969,0.781790282,1.070579812
19,87,0.062666821,0.000441383,0.001212121,3.81E-05,0.192468981,0.916381223,0.000406171,1.26E-05,5.43E-05,0.000441383,0.026275828,0.006805502,0.000124363,0.243595142,0.002920047
19,87,0.038743504,0.004001612,0.008315216,0.000142894,0.344770106,1.381517429,0.000849241,4.98E-05,0.00020955,0.004001612,0.022340081,0.006569494,0.000343515,0.702522244,1.274931124
19,87,0.072134389,0.000443341,0.001612987,2.97E-05,0.234143748,0.97129765,0.000523097,1.49E-05,4.12E-05,0.000443341,0.028673511,0.007411704,0.000181949,0.258885652,0.005239499
19,87,0.045370242,0.004191754,0.008804693,0.000140315,0.473397805,1.414820943,0.000923723,5.29E-05,0.000216943,0.004191754,0.022338004,0.007020822,0.000373205,0.750904195,0.065065685
19,87,0.062898461,0.000442888,0.001283228,3.58E-05,0.217971218,0.956940399,0.000351708,1.24E-05,5.06E-05,0.000442888,0.025235702,0.006476717,0.000105508,0.251235023,0.001332747
19,88,0.051981684,0.000455114,0.00133618,2.25E-05,0.178438389,1.02252302,0.000405273,1.39E-05,4.49E-05,0.000455114,0.025047832,0.006401427,0.000124645,0.285574108,0.000781158
19,88,0.04380679,0.004224804,0.009826903,0.000163793,0.330236414,1.553470328,0.00105021,6.09E-05,0.000234508,0.004224804,0.027864696,0.00857222,0.000426944,0.846580054,0.024599898
19,88,0.053102964,0.000510954,0.001305535,2.31E-05,0.174866175,0.910266827,0.000371907,1.13E-05,6.10E-05,0.000510954,0.026114113,0.006131704,0.000112874,0.230978788,0.05792872
19,88,0.053102964,0.000510954,0.001305535,2.31E-05,0.174866175,0.910266827,0.000371907,1.13E-05,6.10E-05,0.000510954,0.026114113,0.006131704,0.000112874,0.230978788,0.018686177
19,88,0.053102964,0.000510954,0.001305535,2.31E-05,0.174866175,0.910266827,0.000371907,1.13E-05,6.10E-05,0.000510954,0.026114113,0.006131704,0.000112874,0.230978788,2.9930589
19,88,0.053102964,0.000510954,0.001305535,2.31E-05,0.174866175,0.910266827,0.000371907,1.13E-05,6.10E-05,0.000510954,0.026114113,0.006131704,0.000112874,0.230978788,2.407950096
19,88,0.05411673,0.00047056,0.001242942,2.94E-05,0.179348066,0.896950048,0.000358971,1.06E-05,5.33E-05,0.00047056,0.023774079,0.006069754,0.000122381,0.216151958,0.020752529
19,88,0.033396844,0.003865567,0.008315177,0.000141416,0.32439109,1.348936648,0.000851295,4.95E-05,0.0002161,0.003865567,0.022258456,0.006315093,0.000297844,0.696897647,1.094531071
19,88,0.034697269,0.004017679,0.008466904,0.000138541,0.324779076,1.401947754,0.000872988,4.88E-05,0.000214503,0.004017679,0.022263757,0.006177203,0.000344223,0.695303561,1.103278286
19,89,0.028251051,0.003747107,0.00738959,0.000116427,0.324318211,1.329445851,0.000776433,4.28E-05,0.000196704,0.003747107,0.019335533,0.005921675,0.000298558,0.682788226,2.573923971
19,89,0.069676841,0.000531192,0.001360993,2.87E-05,0.233270038,0.93683985,0.000304101,1.16E-05,6.50E-05,0.000531192,0.021904688,0.006125237,0.000113787,0.232660271,0.407096307
19,89,0.029448097,0.003849409,0.007663239,0.000142663,0.268709274,1.356048861,0.000765371,4.49E-05,0.000197603,0.003849409,0.020689307,0.00599354,0.000295616,0.666520704,0.591242566
19,89,0.053298651,0.004049147,0.007643396,0.000140863,0.575641497,1.34903563,0.000787174,4.42E-05,0.000216083,0.004049147,0.021245047,0.005990869,0.000300341,0.706942394,0.570743644
19,89,0.055439059,0.000509097,0.001323429,2.84E-05,0.189553511,0.953167117,0.000322521,1.20E-05,6.64E-05,0.000509097,0.024777033,0.005990377,0.000131542,0.23848768,0.879668978
19,89,0.057283,0.000554112,0.001419823,2.63E-05,0.186935356,0.950758531,0.000296103,1.20E-05,5.78E-05,0.000554112,0.022166066,0.005887796,0.000104721,0.243595607,3.373872662
19,90,0.048499735,0.000622099,0.001631034,2.59E-05,0.155902238,0.984169559,0.000256104,1.29E-05,5.98E-05,0.000622099,0.020699012,0.00579755,0.000139346,0.251687728,0.365189706
19,90,0.051161222,0.004382392,0.009145664,0.000146538,0.435178692,1.573810521,0.001220666,5.58E-05,0.000199422,0.004382392,0.022441375,0.007879502,0.000323958,0.828992401,2.414664954
19,90,0.025937762,0.003572341,0.00707714,0.000108631,0.215449482,1.326342574,0.000821455,4.05E-05,0.000187489,0.003572341,0.018045602,0.005692961,0.000227542,0.62790386,0.715830973
19,90,0.0623438,0.000635157,0.001812969,2.87E-05,0.216461357,1.166018587,0.000396349,1.75E-05,5.04E-05,0.000635157,0.023005053,0.006301022,0.000121181,0.362438682,2.911951354
19,90,0.026690818,0.003630678,0.007067702,0.000106578,0.175148034,1.318982676,0.000709496,4.01E-05,0.000197402,0.003630678,0.018938185,0.005865197,0.000276467,0.634889966,0.653851296
19,91,0.043438812,0.000768603,0.002200059,3.95E-05,0.138578552,0.944944998,0.000302338,1.49E-05,8.87E-05,0.000768603,0.021550054,0.004938488,0.000159085,0.246722926,0.177396163
19,91,0.025413603,0.003298423,0.00662263,0.000108582,0.16917262,1.379746465,0.000686391,3.89E-05,0.000181011,0.003298423,0.019235146,0.0053961,0.00025153,0.616759543,0.54221525
19,91,0.042082888,0.00079268,0.002290687,3.72E-05,0.110918961,0.940093581,0.000336138,1.48E-05,9.15E-05,0.00079268,0.019555366,0.004534201,0.000167071,0.233181038,0.18619881
19,91,0.03106869,0.003734519,0.007441021,0.00011314,0.317292043,1.441854787,0.000885428,4.47E-05,0.000194575,0.003734519,0.020110309,0.006052222,0.000282952,0.682545185,0.448978857
19,91,0.027017582,0.003771837,0.007159526,0.000127651,0.228540248,1.363482342,0.00082224,4.45E-05,0.000181614,0.003771837,0.019601138,0.005706849,0.00026848,0.656125498,0.453485899
19,91,0.05927394,0.00081771,0.00234853,4.86E-05,0.16803871,1.011685882,0.000346395,1.68E-05,0.000259577,0.00081771,0.021761361,0.004976777,0.000146273,0.275712437,0.043063714
19,92,0.04857513,0.000839021,0.00245616,4.78E-05,0.158754977,0.971895089,0.000302588,0.000015665,6.50E-05,0.000839021,0.019282674,0.004489183,0.000168428,0.256569905,0.168228539
19,92,0.038876871,0.000917509,0.002376791,3.82E-05,0.11706297,0.950005526,0.000284289,1.57E-05,7.20E-05,0.000917509,0.020577227,0.00466686,0.00015158,0.248010575,0.162527722
19,92,0.025454448,0.003572198,0.006879903,0.000106322,0.238984316,1.3873008,0.000753579,4.03E-05,0.000186832,0.003572198,0.018089962,0.005233001,0.000236584,0.636413107,0.467586955
19,92,0.047814509,0.000969904,0.002752542,4.03E-05,0.204272896,1.088098696,0.000365995,1.84E-05,8.73E-05,0.000969904,0.019888303,0.004549762,0.000153394,0.336015815,0.150107647
19,92,0.022997398,0.003329751,0.006193568,0.000102298,0.153978471,1.335854252,0.000710589,3.74E-05,0.000165678,0.003329751,0.01852268,0.005508283,0.000247189,0.59378325,0.474024215
19,92,0.025255093,0.003321265,0.006249283,9.76E-05,0.286886984,1.347149312,0.000620921,3.76E-05,0.000201694,0.003321265,0.018567115,0.00518474,0.000234688,0.609303362,0.461641082
19,93,0.045713951,0.001157927,0.003124934,5.07E-05,0.181770047,1.180413503,0.00039371,2.18E-05,8.17E-05,0.001157927,0.022472015,0.005222714,0.000171304,0.394334436,0.167229735
19,93,0.035510951,0.003674338,0.007657431,0.000110408,0.280522658,1.52231284,0.000831084,4.76E-05,0.000171415,0.003674338,0.02000592,0.007357892,0.000316066,0.739721641,0.372554029
19,93,0.019441002,0.003207472,0.006164361,8.12E-05,0.062243965,1.353805343,0.00060978,3.63E-05,0.000164519,0.003207472,0.018232021,0.005027578,0.000196443,0.57836656,0.430194593
19,93,0.052220222,0.001095202,0.00327037,4.58E-05,0.23456232,1.298917603,0.000440213,2.47E-05,7.82E-05,0.001095202,0.022270236,0.005472309,0.000185418,0.466398421,0.125949923
19,93,0.023636827,0.003316158,0.006354741,8.46E-05,0.161628333,1.369112188,0.000643037,3.74E-05,0.000179559,0.003316158,0.017854395,0.00585713,0.000249583,0.646547082,0.411374396
19,93,0.037721317,0.001152355,0.002954564,5.59E-05,0.111766095,1.064728154,0.000324666,1.94E-05,9.34E-05,0.001152355,0.021408211,0.005423806,0.000205987,0.352272135,0.194747271
19,94,0.03911808,0.001492176,0.003485356,5.70E-05,0.117767653,1.092536631,0.000336348,2.15E-05,0.000112962,0.001492176,0.023041787,0.005163737,0.000196897,0.389996459,0.197979709
19,94,0.018983142,0.002944842,0.005136769,8.44E-05,0.07901309,1.263573943,0.000523843,3.17E-05,0.000162629,0.002944842,0.016038264,0.003959236,0.000185355,0.537950577,0.41597545
19,94,0.028532475,0.003304975,0.006452348,9.47E-05,0.228397019,1.441953888,0.000618033,3.97E-05,0.000153467,0.003304975,0.017530692,0.006113175,0.000209376,0.66008515,0.68860578
19,94,0.043502673,0.001355954,0.003488345,6.49E-05,0.137822757,1.063858603,0.000348571,2.11E-05,0.000114901,0.001355954,0.021469562,0.004917551,0.000184934,0.374837302,0.173846483
19,94,0.050152846,0.001477116,0.003809352,6.42E-05,0.228507479,1.244592343,0.000396225,2.47E-05,0.0001095,0.001477116,0.02302256,0.005340298,0.000210754,0.46603683,0.681963453
19,94,0.017564194,0.00269288,0.00484909,6.31E-05,0.044800162,1.292683494,0.000459434,3.07E-05,0.000152406,0.00269288,0.015340061,0.003983608,0.000162097,0.493269165,0.450966964
